timestamp,rtt,interface_drops,interface_errors,status
2025-06-07 23:51:45.322659,9.277689596147818,2.0,0.0,success
2025-06-07 23:51:45.422659,6.778399357387566,2.0,0.0,success
2025-06-07 23:51:45.522660,9.782248457421781,2.0,0.0,success
2025-06-07 23:51:45.622661,24.215602639531305,2.0,0.0,success
2025-06-07 23:51:45.722661,12.093329762207318,2.0,1.0,success
2025-06-07 23:51:45.822662,11.391219963664431,2.0,2.0,success
2025-06-07 23:51:45.922663,13.394483220358978,2.0,2.0,success
2025-06-07 23:51:46.022663,8.380073027034566,2.0,2.0,success
2025-06-07 23:51:46.122664,11.541360893403699,2.0,2.0,success
2025-06-07 23:51:46.222665,9.126952585945189,2.0,2.0,success
2025-06-07 23:51:46.322665,5.1567155054641445,3.0,2.0,success
2025-06-07 23:51:46.422666,11.0923864838728,3.0,2.0,success
2025-06-07 23:51:46.522667,8.145152076155394,3.0,2.0,success
2025-06-07 23:51:46.622667,11.944454668047307,3.0,2.0,success
2025-06-07 23:51:46.722668,8.804048468994985,3.0,3.0,success
2025-06-07 23:51:46.822669,9.590719316058104,3.0,3.0,success
2025-06-07 23:51:46.922669,11.31105515755232,3.0,3.0,success
2025-06-07 23:51:47.022670,9.240305995181373,3.0,3.0,success
2025-06-07 23:51:47.122671,8.56414572242478,3.0,3.0,success
2025-06-07 23:51:47.222671,12.503545847373537,3.0,3.0,success
2025-06-07 23:51:47.322672,9.667617709295756,3.0,3.0,success
2025-06-07 23:51:47.422673,8.9604187197278,3.0,3.0,success
2025-06-07 23:51:47.522673,11.553649659216283,3.0,3.0,success
2025-06-07 23:51:47.622674,8.507677469681957,3.0,3.0,success
2025-06-07 23:51:47.722675,8.168492007419514,3.0,3.0,success
2025-06-07 23:51:47.822675,9.689183774899071,3.0,3.0,success
2025-06-07 23:51:47.922676,8.99547302935217,4.0,4.0,success
2025-06-07 23:51:48.022677,10.23204755173973,5.0,4.0,success
2025-06-07 23:51:48.122677,10.082847426173105,5.0,4.0,success
2025-06-07 23:51:48.222678,21.18397026365956,5.0,4.0,success
2025-06-07 23:51:48.322679,11.448938736124305,5.0,4.0,success
2025-06-07 23:51:48.422679,15.222479809926003,5.0,5.0,success
2025-06-07 23:51:48.522680,10.020125043644192,5.0,5.0,success
2025-06-07 23:51:48.622681,8.158090669892426,5.0,5.0,success
2025-06-07 23:51:48.722681,11.050248873087595,6.0,5.0,success
2025-06-07 23:51:48.822682,10.670597912375433,6.0,5.0,success
2025-06-07 23:51:48.922682,12.290750670307546,6.0,5.0,success
2025-06-07 23:51:49.022683,12.612371094060045,6.0,5.0,success
2025-06-07 23:51:49.122684,9.697184225733547,6.0,5.0,success
2025-06-07 23:51:49.222685,16.168996908738627,6.0,5.0,success
2025-06-07 23:51:49.322685,8.372861070221825,6.0,5.0,success
2025-06-07 23:51:49.422686,11.109044173180122,6.0,5.0,success
2025-06-07 23:51:49.522687,11.686379316628875,6.0,5.0,success
2025-06-07 23:51:49.622687,7.908209890053277,6.0,5.0,success
2025-06-07 23:51:49.722688,7.902461737509528,6.0,5.0,success
2025-06-07 23:51:49.822689,7.129847619609004,6.0,6.0,success
2025-06-07 23:51:49.922689,9.3343853772983,6.0,6.0,success
2025-06-07 23:51:50.022690,8.73828499334709,6.0,6.0,success
2025-06-07 23:51:50.122691,6.315000344078703,6.0,6.0,success
2025-06-07 23:51:50.222691,7.483900323491358,6.0,6.0,success
2025-06-07 23:51:50.322692,9.234667572332135,6.0,6.0,success
2025-06-07 23:51:50.422693,11.565905707729167,6.0,6.0,success
2025-06-07 23:51:50.522693,9.602183416533277,6.0,6.0,success
2025-06-07 23:51:50.622694,10.957573558137302,6.0,6.0,success
2025-06-07 23:51:50.722695,12.230389762321039,7.0,6.0,success
2025-06-07 23:51:50.822695,8.117546221652052,7.0,6.0,success
2025-06-07 23:51:50.922696,13.434649285782736,7.0,6.0,success
2025-06-07 23:51:51.022697,7.988776932935551,7.0,6.0,success
2025-06-07 23:51:51.122697,7.350295398453061,7.0,6.0,success
2025-06-07 23:51:51.222698,9.692318923571747,7.0,6.0,success
2025-06-07 23:51:51.322699,10.870386069127463,7.0,6.0,success
2025-06-07 23:51:51.422699,10.078278302452519,7.0,6.0,success
2025-06-07 23:51:51.522700,8.505807277929375,0.0,0.0,success
2025-06-07 23:51:51.622701,11.309453419234561,0.0,0.0,success
2025-06-07 23:51:51.722701,16.27715917826567,0.0,0.0,success
2025-06-07 23:51:51.822702,9.80475240653138,0.0,0.0,success
2025-06-07 23:51:51.922703,12.274872498587452,0.0,2.0,success
2025-06-07 23:51:52.022703,11.729922312470972,0.0,2.0,success
2025-06-07 23:51:52.122704,9.808598990392401,0.0,2.0,success
2025-06-07 23:51:52.222705,9.176649974107466,0.0,2.0,success
2025-06-07 23:51:52.322705,4.266275407068302,0.0,2.0,success
2025-06-07 23:51:52.422706,10.296157484343325,0.0,2.0,success
2025-06-07 23:51:52.522707,9.725248049623731,0.0,2.0,success
2025-06-07 23:51:52.622707,8.367428801810997,0.0,2.0,success
2025-06-07 23:51:52.722708,12.12776986202964,0.0,2.0,success
2025-06-07 23:51:52.822709,8.711114160551956,1.0,2.0,success
2025-06-07 23:51:52.922709,13.669459939209835,2.0,2.0,success
2025-06-07 23:51:53.022710,9.917143623889352,2.0,2.0,success
2025-06-07 23:51:53.122711,8.925557603758191,2.0,2.0,success
2025-06-07 23:51:53.222711,7.5261047249869115,2.0,3.0,success
2025-06-07 23:51:53.322712,8.499063347125817,2.0,3.0,success
2025-06-07 23:51:53.422713,10.873311376567461,2.0,3.0,success
2025-06-07 23:51:53.522713,14.353141302574716,2.0,3.0,success
2025-06-07 23:51:53.622714,11.561743494302837,2.0,3.0,success
2025-06-07 23:51:53.722715,7.449458696994362,2.0,3.0,success
2025-06-07 23:51:53.822715,6.722146012662568,2.0,3.0,success
2025-06-07 23:51:53.922716,9.672922402041893,2.0,3.0,success
2025-06-07 23:51:54.022717,11.313807390799889,3.0,3.0,success
2025-06-07 23:51:54.122717,8.784607035983331,0.0,0.0,success
2025-06-07 23:51:54.222718,9.628980355842062,0.0,0.0,success
2025-06-07 23:51:54.322719,10.441819661433579,0.0,0.0,success
2025-06-07 23:51:54.422719,8.972654825893573,0.0,0.0,success
2025-06-07 23:51:54.522720,7.23219951535552,0.0,0.0,success
2025-06-07 23:51:54.622721,12.359360663960317,0.0,0.0,success
2025-06-07 23:51:54.722721,12.954902587395926,0.0,0.0,success
2025-06-07 23:51:54.822722,13.462641149019783,0.0,0.0,success
2025-06-07 23:51:54.922723,9.487866198769815,0.0,0.0,success
2025-06-07 23:51:55.022723,10.552166188996948,0.0,0.0,success
2025-06-07 23:51:55.122724,13.518103233410793,0.0,0.0,success
2025-06-07 23:51:55.222725,9.800590166994827,0.0,0.0,success
2025-06-07 23:51:55.322725,11.423397559769644,0.0,0.0,success
2025-06-07 23:51:55.422726,12.559481387434902,0.0,0.0,success
2025-06-07 23:51:55.522727,12.00303754640741,0.0,1.0,success
2025-06-07 23:51:55.622728,11.666319959140203,0.0,1.0,success
2025-06-07 23:51:55.722728,15.827507865360118,0.0,1.0,success
2025-06-07 23:51:55.822729,5.6096580772067615,0.0,1.0,success
2025-06-07 23:51:55.922730,12.671499430768755,0.0,1.0,success
2025-06-07 23:51:56.022730,7.9064461661508245,0.0,1.0,success
2025-06-07 23:51:56.122731,7.348433008979134,0.0,1.0,success
2025-06-07 23:51:56.222732,10.085862272568757,0.0,1.0,success
2025-06-07 23:51:56.322732,11.011651570678646,0.0,2.0,success
2025-06-07 23:51:56.422733,7.546650304572367,0.0,2.0,success
2025-06-07 23:51:56.522734,10.280414559411273,1.0,2.0,success
2025-06-07 23:51:56.622734,9.421447149823315,1.0,2.0,success
2025-06-07 23:51:56.722735,8.310974136944058,1.0,2.0,success
2025-06-07 23:51:56.822736,8.064800305275458,1.0,2.0,success
2025-06-07 23:51:56.922736,7.630198100409439,1.0,2.0,success
2025-06-07 23:51:57.022737,12.00939183042207,1.0,2.0,success
2025-06-07 23:51:57.122738,14.966459464273779,1.0,2.0,success
2025-06-07 23:51:57.222738,12.247611639088081,1.0,2.0,success
2025-06-07 23:51:57.322739,10.50453176074465,1.0,2.0,success
2025-06-07 23:51:57.422740,14.902219806983492,1.0,2.0,success
2025-06-07 23:51:57.522740,11.15372115312907,1.0,2.0,success
2025-06-07 23:51:57.622741,8.418556617767557,1.0,3.0,success
2025-06-07 23:51:57.722742,8.541933225599491,2.0,3.0,success
2025-06-07 23:51:57.822742,11.179894588052644,2.0,3.0,success
2025-06-07 23:51:57.922743,10.158346572711933,2.0,3.0,success
2025-06-07 23:51:58.022744,6.30333470645985,3.0,3.0,success
2025-06-07 23:51:58.122744,10.97217371718121,3.0,3.0,success
2025-06-07 23:51:58.222745,9.489818784141768,3.0,3.0,success
2025-06-07 23:51:58.322746,12.357426233589473,4.0,3.0,success
2025-06-07 23:51:58.422746,7.584131728535453,4.0,3.0,success
2025-06-07 23:51:58.522747,13.676923998447235,4.0,3.0,success
2025-06-07 23:51:58.622748,11.973821065739157,4.0,3.0,success
2025-06-07 23:51:58.722748,11.660358496960932,4.0,3.0,success
2025-06-07 23:51:58.822749,11.141169526299578,4.0,3.0,success
2025-06-07 23:51:58.922750,10.625603022057481,4.0,3.0,success
2025-06-07 23:51:59.022750,8.168145690716035,4.0,3.0,success
2025-06-07 23:51:59.122751,12.876472685166792,4.0,3.0,success
2025-06-07 23:51:59.222752,9.486579598723639,4.0,3.0,success
2025-06-07 23:51:59.322752,9.468470771148429,4.0,3.0,success
2025-06-07 23:51:59.422753,9.547245311748217,4.0,3.0,success
2025-06-07 23:51:59.522754,10.401819076503026,4.0,3.0,success
2025-06-07 23:51:59.622754,6.613322938646094,4.0,3.0,success
2025-06-07 23:51:59.722755,11.33816315953784,4.0,3.0,success
2025-06-07 23:51:59.822756,9.163986386623957,4.0,4.0,success
2025-06-07 23:51:59.922756,8.899389406902952,4.0,4.0,success
2025-06-07 23:52:00.022757,10.62551222587901,4.0,4.0,success
2025-06-07 23:52:00.122758,7.238130436665168,5.0,4.0,success
2025-06-07 23:52:00.222758,11.250565706546,5.0,4.0,success
2025-06-07 23:52:00.322759,8.936952403014445,5.0,4.0,success
2025-06-07 23:52:00.422760,10.464163663613027,5.0,4.0,success
2025-06-07 23:52:00.522760,8.983022709951229,5.0,4.0,success
2025-06-07 23:52:00.622761,6.958605677006196,5.0,4.0,success
2025-06-07 23:52:00.722762,10.222087074846362,5.0,4.0,success
2025-06-07 23:52:00.822762,9.574336360782636,5.0,4.0,success
2025-06-07 23:52:00.922763,6.213205162306215,5.0,4.0,success
2025-06-07 23:52:01.022764,6.119908566586428,5.0,4.0,success
2025-06-07 23:52:01.122764,10.52768616971695,5.0,4.0,success
2025-06-07 23:52:01.222765,7.285449634713852,5.0,4.0,success
2025-06-07 23:52:01.322766,10.414077818328257,5.0,4.0,success
2025-06-07 23:52:01.422767,11.462945553784605,5.0,4.0,success
2025-06-07 23:52:01.522767,8.657237930309151,5.0,4.0,success
2025-06-07 23:52:01.622768,8.854917422591942,5.0,4.0,success
2025-06-07 23:52:01.722768,16.251691592146813,6.0,4.0,success
2025-06-07 23:52:01.822769,8.039574112684804,6.0,4.0,success
2025-06-07 23:52:01.922770,12.017421842160037,6.0,4.0,success
2025-06-07 23:52:02.022770,10.030236989366998,6.0,4.0,success
2025-06-07 23:52:02.122771,8.219402871005908,6.0,4.0,success
2025-06-07 23:52:02.222772,8.33886578669438,6.0,4.0,success
2025-06-07 23:52:02.322772,8.930680849435626,6.0,4.0,success
2025-06-07 23:52:02.422773,9.326231290459571,6.0,5.0,success
2025-06-07 23:52:02.522774,10.918299859865163,6.0,5.0,success
2025-06-07 23:52:02.622774,8.715671010102819,6.0,5.0,success
2025-06-07 23:52:02.722775,9.471060160510113,6.0,5.0,success
2025-06-07 23:52:02.822776,9.707459096959923,6.0,5.0,success
2025-06-07 23:52:02.922776,10.490154148492566,6.0,5.0,success
2025-06-07 23:52:03.022777,6.84270482987653,6.0,5.0,success
2025-06-07 23:52:03.122778,9.945750246279822,6.0,5.0,success
2025-06-07 23:52:03.222778,7.276372208558479,6.0,5.0,success
2025-06-07 23:52:03.322779,7.499562370851017,6.0,5.0,success
2025-06-07 23:52:03.422780,9.936649528390502,6.0,5.0,success
2025-06-07 23:52:03.522780,9.23142052034572,6.0,5.0,success
2025-06-07 23:52:03.622781,10.280096203469839,6.0,5.0,success
2025-06-07 23:52:03.722782,11.810983230227578,6.0,5.0,success
2025-06-07 23:52:03.822782,12.73815416647539,7.0,5.0,success
2025-06-07 23:52:03.922783,10.677866365376012,7.0,5.0,success
2025-06-07 23:52:04.022784,7.458058553955785,7.0,5.0,success
2025-06-07 23:52:04.122784,9.273086422518945,7.0,5.0,success
2025-06-07 23:52:04.222785,8.304935150116592,7.0,6.0,success
